Vladan's antenna (theta phi g_theta arg_theta g_phi arg_phi) 
37 72
0 0 -7.699999999999999 0 -300 0
5 0 -18.9 0 -300 0
10 0 -14.399999999999999 0 -300 0
15 0 -6.3000001999999995 0 -300 0
20 0 -3.0 0 -300 0
25 0 -1.6999997999999996 0 -300 0
30 0 -1.4000000999999997 0 -300 0
35 0 -2.0999999000000003 0 -300 0
40 0 -2.8000002000000004 0 -300 0
45 0 -2.1999997999999996 0 -300 0
50 0 -0.9000001000000002 0 -300 0
55 0 -1.9000000999999997 0 -300 0
60 0 -6.100000400000001 0 -300 0
65 0 -5.399999599999999 0 -300 0
70 0 -2.9000000999999997 0 -300 0
75 0 -1.6999997999999996 0 -300 0
80 0 -1.6999997999999996 0 -300 0
85 0 -0.5 0 -300 0
90 0 3.0 0 -300 0
95 0 1.0 0 -300 0
100 0 1.8 0 -300 0
105 0 2.3000000099999998 0 -300 0
110 0 2.0 0 -300 0
115 0 1.3 0 -300 0
120 0 0.2999999999999998 0 -300 0
125 0 -0.9000001000000002 0 -300 0
130 0 -2.4000000999999997 0 -300 0
135 0 -4.8000002 0 -300 0
140 0 -5.5 0 -300 0
145 0 -4.5 0 -300 0
150 0 -3.6999997999999996 0 -300 0
155 0 -2.8000002000000004 0 -300 0
160 0 -2.1999997999999996 0 -300 0
165 0 -1.9000000999999997 0 -300 0
170 0 -2.4000000999999997 0 -300 0
175 0 -3.8000002000000004 0 -300 0
180 0 -6.8000001999999995 0 -300 0
0 5 -7.699999999999999 0 -300 0
5 5 -11.242374 0 -300 0
10 5 -10.378585 0 -300 0
15 5 -5.756154 0 -300 0
20 5 -2.9633523999999998 0 -300 0
25 5 -1.7432232 0 -300 0
30 5 -1.3984313000000004 0 -300 0
35 5 -1.9627192999999998 0 -300 0
40 5 -2.5409543 0 -300 0
45 5 -2.0009949000000002 0 -300 0
50 5 -0.8292804 0 -300 0
55 5 -1.6928789000000002 0 -300 0
60 5 -4.9251914 0 -300 0
65 5 -4.1987844 0 -300 0
70 5 -2.1804341999999997 0 -300 0
75 5 -1.0788067999999997 0 -300 0
80 5 -0.8219886999999999 0 -300 0
85 5 0.46339370000000013 0 -300 0
90 5 3.0 0 -300 0
95 5 1.4724604 0 -300 0
100 5 1.8990756 0 -300 0
105 5 2.29488913 0 -300 0
110 5 1.9882074 0 -300 0
115 5 1.2938573 0 -300 0
120 5 0.3067348000000001 0 -300 0
125 5 -0.8391940999999998 0 -300 0
130 5 -2.2283831000000003 0 -300 0
135 5 -4.3370242 0 -300 0
140 5 -4.9613391 0 -300 0
145 5 -4.1708497 0 -300 0
150 5 -3.5073983999999996 0 -300 0
155 5 -2.7479205 0 -300 0
160 5 -2.2681449999999996 0 -300 0
165 5 -2.0790087 0 -300 0
170 5 -2.6642080000000004 0 -300 0
175 5 -4.1299009 0 -300 0
180 5 -6.8000001999999995 0 -300 0
0 10 -7.699999999999999 0 -300 0
5 10 -9.404707 0 -300 0
10 10 -8.740439 0 -300 0
15 10 -5.3606769 0 -300 0
20 10 -2.9340995999999997 0 -300 0
25 10 -1.7819767999999998 0 -300 0
30 10 -1.3980262000000003 0 -300 0
35 10 -1.8474193999999997 0 -300 0
40 10 -2.3282686000000004 0 -300 0
45 10 -1.8367851000000002 0 -300 0
50 10 -0.7715687 0 -300 0
55 10 -1.5254022999999997 0 -300 0
60 10 -4.1272213 0 -300 0
65 10 -3.3933077999999997 0 -300 0
70 10 -1.6640360000000003 0 -300 0
75 10 -0.6387265000000002 0 -300 0
80 10 -0.2627419 0 -300 0
85 10 0.9778053 0 -300 0
90 10 3.0 0 -300 0
95 10 1.7470991 0 -300 0
100 10 1.9715644 0 -300 0
105 10 2.2905701 0 -300 0
110 10 1.9777539 0 -300 0
115 10 1.2867485 0 -300 0
120 10 0.3086483000000002 0 -300 0
