half length dipole (theta, phi, g_theta, arg_theta, g_phi, arg_phi)
37 72
155 45 -7.043 0 -300 0
160 45 -9.01334 0 -300 0
165 45 -11.5423 0 -300 0
170 45 -15.0885 0 -300 0
175 45 -21.1249 0 -300 0
180 45 -3.86972 0 -300 0
0 50 -300 0 -300 0
5 50 -21.1249 0 -300 0
10 50 -15.0885 0 -300 0
15 50 -11.5423 0 -300 0
20 50 -9.01334 0 -300 0
25 50 -7.043 0 -300 0
30 50 -5.42988 0 -300 0
35 50 -4.06942 0 -300 0
40 50 -2.9018 0 -300 0
45 50 -1.89085 0 -300 0
50 50 -1.01393 0 -300 0
55 50 -0.256698 0 -300 0
60 50 0.389968 0 -300 0
65 50 0.931785 0 -300 0
70 50 1.37226 0 -300 0
75 50 1.71349 0 -300 0
80 50 1.95664 0 -300 0
85 50 2.10234 0 -300 0
90 50 2.15088 0 -300 0
95 50 2.10234 0 -300 0
100 50 1.95664 0 -300 0
105 50 1.71349 0 -300 0
110 50 1.37226 0 -300 0
115 50 0.931785 0 -300 0
120 50 0.389968 0 -300 0
125 50 -0.256698 0 -300 0
130 50 -1.01393 0 -300 0
135 50 -1.89085 0 -300 0
140 50 -2.9018 0 -300 0
145 50 -4.06942 0 -300 0
150 50 -5.42988 0 -300 0
155 50 -7.043 0 -300 0
160 50 -9.01334 0 -300 0
165 50 -11.5423 0 -300 0
170 50 -15.0885 0 -300 0
175 50 -21.1249 0 -300 0
180 50 -3.86972 0 -300 0
0 55 -300 0 -300 0
5 55 -21.1249 0 -300 0
10 55 -15.0885 0 -300 0
15 55 -11.5423 0 -300 0
20 55 -9.01334 0 -300 0
25 55 -7.043 0 -300 0
30 55 -5.42988 0 -300 0
35 55 -4.06942 0 -300 0
40 55 -2.9018 0 -300 0
45 55 -1.89085 0 -300 0
50 55 -1.01393 0 -300 0
55 55 -0.256698 0 -300 0
60 55 0.389968 0 -300 0
65 55 0.931785 0 -300 0
70 55 1.37226 0 -300 0
75 55 1.71349 0 -300 0
80 55 1.95664 0 -300 0
85 55 2.10234 0 -300 0
90 55 2.15088 0 -300 0
95 55 2.10234 0 -300 0
100 55 1.95664 0 -300 0
105 55 1.71349 0 -300 0
110 55 1.37226 0 -300 0
115 55 0.931785 0 -300 0
120 55 0.389968 0 -300 0
125 55 -0.256698 0 -300 0
130 55 -1.01393 0 -300 0
135 55 -1.89085 0 -300 0
140 55 -2.9018 0 -300 0
145 55 -4.06942 0 -300 0
150 55 -5.42988 0 -300 0
155 55 -7.043 0 -300 0
160 55 -9.01334 0 -300 0
165 55 -11.5423 0 -300 0
170 55 -15.0885 0 -300 0
175 55 -21.1249 0 -300 0
180 55 -3.86972 0 -300 0
0 60 -300 0 -300 0
5 60 -21.1249 0 -300 0
10 60 -15.0885 0 -300 0
15 60 -11.5423 0 -300 0
20 60 -9.01334 0 -300 0
25 60 -7.043 0 -300 0
30 60 -5.42988 0 -300 0
35 60 -4.06942 0 -300 0
40 60 -2.9018 0 -300 0
45 60 -1.89085 0 -300 0
50 60 -1.01393 0 -300 0
55 60 -0.256698 0 -300 0
60 60 0.389968 0 -300 0
65 60 0.931785 0 -300 0
70 60 1.37226 0 -300 0
75 60 1.71349 0 -300 0
80 60 1.95664 0 -300 0
85 60 2.10234 0 -300 0
90 60 2.15088 0 -300 0
95 60 2.10234 0 -300 0
100 60 1.95664 0 -300 0
105 60 1.71349 0 -300 0
110 60 1.37226 0 -300 0
115 60 0.931785 0 -300 0
120 60 0.389968 0 -300 0
125 60 -0.256698 0 -300 0
130 60 -1.01393 0 -300 0
135 60 -1.89085 0 -300 0
140 60 -2.9018 0 -300 0
145 60 -4.06942 0 -300 0
150 60 -5.42988 0 -300 0
155 60 -7.043 0 -300 0
160 60 -9.01334 0 -300 0
165 60 -11.5423 0 -300 0
170 60 -15.0885 0 -300 0
175 60 -21.1249 0 -300 0
180 60 -3.86972 0 -300 0
0 65 -300 0 -300 0
5 65 -21.1249 0 -300 0
10 65 -15.0885 0 -300 0
15 65 -11.5423 0 -300 0
20 65 -9.01334 0 -300 0
25 65 -7.043 0 -300 0
30 65 -5.42988 0 -300 0
35 65 -4.06942 0 -300 0
40 65 -2.9018 0 -300 0
45 65 -1.89085 0 -300 0
50 65 -1.01393 0 -300 0
55 65 -0.256698 0 -300 0
60 65 0.389968 0 -300 0
65 65 0.931785 0 -300 0
70 65 1.37226 0 -300 0
75 65 1.71349 0 -300 0
80 65 1.95664 0 -300 0
85 65 2.10234 0 -300 0
90 65 2.15088 0 -300 0
95 65 2.10234 0 -300 0
100 65 1.95664 0 -300 0
105 65 1.71349 0 -300 0
110 65 1.37226 0 -300 0
115 65 0.931785 0 -300 0
120 65 0.389968 0 -300 0
125 65 -0.256698 0 -300 0
130 65 -1.01393 0 -300 0
